模型名称,ID,标准化ID,sample_pick_order,主观平均分,评估端平均分,被理解感,情绪缓解感,个性化贴合度,交流舒适度,识别层评分,理解层评分,行动层评分
glm-5-2-260617,65546218001,65546218001,111,1.5,0.3333333333333333,1.0,1.0,2.0,2.0,0.0,1.0,0.0
glm-5-2-260617,138202135001,138202135001,112,1.75,0.6666666666666666,2.0,2.0,2.0,1.0,0.0,1.0,1.0
glm-5-2-260617,112744316002,112744316002,113,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,74057123001,74057123001,114,2.0,0.6666666666666666,2.0,2.0,2.0,2.0,0.0,1.0,1.0
glm-5-2-260617,10206323002,10206323002,115,2.0,0.6666666666666666,2.0,2.0,2.0,2.0,0.0,1.0,1.0
glm-5-2-260617,74002116002,74002116002,116,2.5,1.3333333333333333,3.0,2.0,3.0,2.0,1.0,1.0,2.0
glm-5-2-260617,241116304002,241116304002,117,2.0,0.3333333333333333,2.0,2.0,2.0,2.0,0.0,1.0,0.0
glm-5-2-260617,142403341002,142403341002,118,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
glm-5-2-260617,56604129001,56604129001,119,2.0,1.3333333333333333,2.0,2.0,2.0,2.0,1.0,1.0,2.0
glm-5-2-260617,72428222002,72428222002,120,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,141154304002,141154304002,121,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,294099231003,294099231003,122,2.25,1.3333333333333333,3.0,2.0,2.0,2.0,1.0,1.0,2.0
glm-5-2-260617,34043123001,34043123001,123,3.0,,3.0,3.0,3.0,3.0,,,
glm-5-2-260617,274951110001,274951110001,124,2.0,0.6666666666666666,2.0,2.0,2.0,2.0,0.0,1.0,1.0
glm-5-2-260617,34676116002,34676116002,125,2.0,,2.0,2.0,2.0,2.0,,,
glm-5-2-260617,175531321001,175531321001,126,2.25,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
glm-5-2-260617,321131210001,321131210001,127,1.75,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
glm-5-2-260617,241116320001,241116320001,128,2.5,1.6666666666666667,3.0,2.0,2.0,3.0,1.0,2.0,2.0
glm-5-2-260617,244056227001,244056227001,129,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
glm-5-2-260617,74002112001,74002112001,130,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
glm-5-2-260617,154058310002,154058310002,131,2.0,0.3333333333333333,2.0,2.0,2.0,2.0,0.0,0.0,1.0
glm-5-2-260617,266059202002,266059202002,132,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
glm-5-2-260617,184037201002,184037201002,133,2.5,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
glm-5-2-260617,211154232001,211154232001,134,2.25,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,345233228002,345233228002,135,2.75,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
glm-5-2-260617,116006116001,116006116001,136,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
glm-5-2-260617,266059204001,266059204001,137,2.75,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
glm-5-2-260617,10233105002,10233105002,138,2.0,1.3333333333333333,2.0,2.0,2.0,2.0,1.0,1.0,2.0
glm-5-2-260617,298245316002,298245316002,139,2.0,0.3333333333333333,2.0,2.0,2.0,2.0,0.0,0.0,1.0
glm-5-2-260617,296081233002,296081233002,140,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
glm-5-2-260617,296081115001,296081115001,141,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0
glm-5-2-260617,60440124001,60440124001,142,2.75,1.6666666666666667,3.0,2.0,3.0,3.0,1.0,2.0,2.0
glm-5-2-260617,194037336001,194037336001,143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,202454220001,202454220001,144,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,153859111002,153859111002,145,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0
glm-5-2-260617,14031322002,14031322002,146,1.25,1.3333333333333333,2.0,1.0,1.0,1.0,2.0,1.0,1.0
glm-5-2-260617,347763115002,347763115002,147,2.25,1.3333333333333333,3.0,2.0,2.0,2.0,0.0,2.0,2.0
glm-5-2-260617,347763302001,347763302001,148,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,2.0,2.0,1.0
glm-5-2-260617,261676110002,261676110002,149,2.75,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
glm-5-2-260617,295331315002,295331315002,150,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,2.0,1.0,2.0
glm-5-2-260617,175531322002,175531322002,151,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0
glm-5-2-260617,294028325002,294028325002,152,3.0,0.6666666666666666,3.0,3.0,3.0,3.0,0.0,1.0,1.0
glm-5-2-260617,244056210002,244056210002,153,1.5,0.3333333333333333,1.0,1.0,2.0,2.0,0.0,1.0,0.0
glm-5-2-260617,244056306002,244056306002,154,1.75,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,184037216001,184037216001,155,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,1.0,2.0,2.0
glm-5-2-260617,211176120002,211176120002,156,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,154058209001,154058209001,157,2.0,,2.0,2.0,2.0,2.0,,,
glm-5-2-260617,151156109002,151156109002,158,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,288251231001,288251231001,159,1.75,1.6666666666666667,2.0,1.0,2.0,2.0,1.0,2.0,2.0
glm-5-2-260617,150478113001,150478113001,160,2.25,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,111154107001,111154107001,161,2.5,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0
glm-5-2-260617,14643316002,14643316002,162,1.5,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0
glm-5-2-260617,296331123002,296331123002,163,2.75,1.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0
glm-5-2-260617,134902222002,134902222002,164,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,134902306001,134902306001,165,2.75,0.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0
glm-5-2-260617,321116307002,321116307002,166,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0
glm-5-2-260617,265359333002,265359333002,167,2.0,1.3333333333333333,2.0,2.0,2.0,2.0,0.0,2.0,2.0
glm-5-2-260617,275559214002,275559214002,168,2.75,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
glm-5-2-260617,104004216002,104004216002,169,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,58659336002,58659336002,170,1.25,0.3333333333333333,1.0,1.0,1.0,2.0,0.0,1.0,0.0
glm-5-2-260617,174643308001,174643308001,171,2.25,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
glm-5-2-260617,30476203002,30476203002,172,2.25,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0
glm-5-2-260617,161159216001,161159216001,173,2.5,1.6666666666666667,3.0,2.0,3.0,2.0,1.0,2.0,2.0
glm-5-2-260617,296081128002,296081128002,174,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,1.0,2.0,2.0
glm-5-2-260617,56043123001,56043123001,175,1.5,0.3333333333333333,1.0,1.0,2.0,2.0,0.0,0.0,1.0
glm-5-2-260617,334631128001,334631128001,176,2.75,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0
glm-5-2-260617,175531212002,175531212002,177,2.0,0.3333333333333333,2.0,2.0,2.0,2.0,0.0,0.0,1.0
glm-5-2-260617,56302136001,56302136001,178,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,134902327001,134902327001,179,2.75,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
glm-5-2-260617,74981218001,74981218001,180,2.0,1.3333333333333333,2.0,2.0,2.0,2.0,1.0,1.0,2.0
glm-5-2-260617,177402120001,177402120001,181,1.75,0.3333333333333333,2.0,1.0,2.0,2.0,0.0,0.0,1.0
glm-5-2-260617,154058322001,154058322001,182,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
glm-5-2-260617,177402135002,177402135002,183,1.75,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
glm-5-2-260617,151156318001,151156318001,184,2.5,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0
glm-5-2-260617,347763304002,347763304002,185,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
glm-5-2-260617,65546132001,65546132001,186,1.5,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
glm-5-2-260617,296081138001,296081138001,187,2.0,0.6666666666666666,2.0,2.0,2.0,2.0,0.0,0.0,2.0
glm-5-2-260617,57633117002,57633117002,188,1.5,0.3333333333333333,2.0,1.0,2.0,1.0,0.0,0.0,1.0
glm-5-2-260617,296006201002,296006201002,189,1.25,,2.0,1.0,1.0,1.0,,,
glm-5-2-260617,112744211002,112744211002,190,2.0,0.6666666666666666,2.0,2.0,2.0,2.0,0.0,1.0,1.0
moonshot-v1-8k,57457126001,57457126001,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,75376243001,75376243001,2,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0
moonshot-v1-8k,324078110002,324078110002,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,175531118001,175531118001,4,1.75,0.6666666666666666,2.0,2.0,2.0,1.0,0.0,1.0,1.0
moonshot-v1-8k,14643113001,14643113001,5,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,2.0,1.0
moonshot-v1-8k,111154127001,111154127001,6,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,338231328001,338231328001,7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,51606117001,51606117001,8,1.5,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
moonshot-v1-8k,324045114001,324045114001,9,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,2.0,1.0
moonshot-v1-8k,18206219002,18206219002,10,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0
moonshot-v1-8k,64604125002,64604125002,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,161159310001,161159310001,12,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0
moonshot-v1-8k,281104130001,281104130001,13,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,134902123001,134902123001,14,1.75,1.3333333333333333,2.0,2.0,1.0,2.0,2.0,1.0,1.0
moonshot-v1-8k,122490220001,122490220001,15,1.25,1.3333333333333333,1.0,2.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,56302330002,56302330002,16,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,291676308001,291676308001,17,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,75504213002,75504213002,18,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,184037213001,184037213001,19,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,1.0,2.0
moonshot-v1-8k,154058307002,154058307002,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,207406312001,207406312001,21,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,154044202001,154044202001,22,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,266059222001,266059222001,23,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,30476124001,30476124001,24,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,135559225002,135559225002,25,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,211176334001,211176334001,26,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,14031307002,14031307002,27,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,2.0,1.0
moonshot-v1-8k,280154309002,280154309002,28,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,1.0
moonshot-v1-8k,200104317001,200104317001,29,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,1.0,2.0
moonshot-v1-8k,34043224002,34043224002,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,105102322002,105102322002,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,105102306002,105102306002,32,1.25,0.3333333333333333,1.0,1.0,1.0,2.0,0.0,0.0,1.0
moonshot-v1-8k,134902216001,134902216001,33,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0
moonshot-v1-8k,64028314002,64028314002,37,1.5,1.6666666666666667,1.0,2.0,1.0,2.0,2.0,1.0,2.0
moonshot-v1-8k,266306205002,266306205002,38,1.5,0.3333333333333333,1.0,2.0,1.0,2.0,0.0,0.0,1.0
moonshot-v1-8k,57633243002,57633243002,39,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,202454131002,202454131002,40,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,1.0,2.0
moonshot-v1-8k,153859115002,153859115002,41,1.25,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,64028310001,64028310001,42,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,158278201002,158278201002,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,150478205001,150478205001,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,281104122003,281104122003,45,1.5,1.6666666666666667,1.0,2.0,1.0,2.0,2.0,1.0,2.0
moonshot-v1-8k,110131321002,110131321002,46,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0
moonshot-v1-8k,266059305001,266059305001,48,1.25,1.3333333333333333,1.0,1.0,1.0,2.0,2.0,1.0,1.0
moonshot-v1-8k,54054110001,54054110001,49,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
moonshot-v1-8k,338231202001,338231202001,50,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,0.0,0.0
moonshot-v1-8k,10206118001,10206118001,51,1.5,0.6666666666666666,1.0,2.0,1.0,2.0,1.0,1.0,0.0
moonshot-v1-8k,244676309001,244676309001,52,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,10233105002,10233105002,53,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0
moonshot-v1-8k,320146222002,320146222002,54,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,2.0,1.0
moonshot-v1-8k,280154108002,280154108002,55,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,2.0
moonshot-v1-8k,294099132002,294099132002,56,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,151156320002,151156320002,57,1.25,1.6666666666666667,1.0,1.0,1.0,2.0,2.0,2.0,1.0
moonshot-v1-8k,211176105002,211176105002,34,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
moonshot-v1-8k,241116202002,241116202002,35,1.75,1.3333333333333333,2.0,2.0,1.0,2.0,1.0,2.0,1.0
moonshot-v1-8k,64028317002,64028317002,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,298245106002,298245106002,47,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,296081302001,296081302001,58,1.75,0.3333333333333333,1.0,2.0,2.0,2.0,0.0,0.0,1.0
moonshot-v1-8k,65546103002,65546103002,59,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,154058321002,154058321002,60,1.0,,1.0,1.0,1.0,1.0,,,
moonshot-v1-8k,14051113002,14051113002,61,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
moonshot-v1-8k,75504205002,75504205002,62,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,154628117001,154628117001,63,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0
moonshot-v1-8k,162431111003,162431111003,64,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0
moonshot-v1-8k,108206101002,108206101002,72,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0
moonshot-v1-8k,56346322001,56346322001,73,1.25,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
moonshot-v1-8k,135559225002,135559225002,74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,138202125002,138202125002,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,60440205001,60440205001,76,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,141154325001,141154325001,77,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,74631307001,74631307001,78,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,280154331001,280154331001,79,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,321116113001,321116113001,80,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,1.0
moonshot-v1-8k,116006312001,116006312001,81,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
moonshot-v1-8k,184037219001,184037219001,82,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,0.0,2.0
moonshot-v1-8k,64033334001,64033334001,83,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,150478210001,150478210001,84,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0
moonshot-v1-8k,151156311001,151156311001,85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,271806118001,271806118001,86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,60481225002,60481225002,87,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,1.0
moonshot-v1-8k,141154206002,141154206002,88,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,94004111001,94004111001,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,326359105002,326359105002,90,1.0,,1.0,1.0,1.0,1.0,,,
moonshot-v1-8k,202454134001,202454134001,91,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,2.0,2.0,1.0
moonshot-v1-8k,124099315002,124099315002,92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,134004112002,134004112002,93,,0.3333333333333333,,,,,0.0,0.0,1.0
moonshot-v1-8k,275559307001,275559307001,94,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,271806130001,271806130001,95,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,64028102001,64028102001,96,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,2.0
moonshot-v1-8k,281116308001,281116308001,97,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,275559318001,275559318001,98,1.5,1.3333333333333333,1.0,2.0,1.0,2.0,2.0,0.0,2.0
moonshot-v1-8k,65546119001,65546119001,99,1.25,0.3333333333333333,1.0,2.0,1.0,1.0,0.0,1.0,0.0
moonshot-v1-8k,205304101002,205304101002,100,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,1.0,2.0
moonshot-v1-8k,241116332002,241116332002,101,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,320146132002,320146132002,65,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0
moonshot-v1-8k,104004221001,104004221001,66,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,1.0
moonshot-v1-8k,205304214001,205304214001,67,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
moonshot-v1-8k,204028208001,204028208001,68,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,2.0,0.0
moonshot-v1-8k,122490104002,122490104002,69,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,1.0,2.0
moonshot-v1-8k,30476203001,30476203001,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
moonshot-v1-8k,280154302001,280154302001,71,1.25,1.3333333333333333,1.0,2.0,1.0,1.0,1.0,1.0,2.0
moonshot-v1-8k,64033129001,64033129001,102,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,110131213002,110131213002,103,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0
moonshot-v1-8k,262728314002,262728314002,104,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0
moonshot-v1-8k,241116221001,241116221001,105,2.0,1.3333333333333333,2.0,2.0,2.0,2.0,1.0,1.0,2.0
moonshot-v1-8k,275559328001,275559328001,106,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0
moonshot-v1-8k,54054108002,54054108002,107,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,154044310001,154044310001,108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,270402209001,270402209001,109,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,58202220001,58202220001,110,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,65546218001,65546218001,111,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0
moonshot-v1-8k,138202135001,138202135001,112,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0
moonshot-v1-8k,112744316002,112744316002,113,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,74057123001,74057123001,114,1.25,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0
moonshot-v1-8k,10206323002,10206323002,115,1.25,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
moonshot-v1-8k,74002116002,74002116002,116,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,241116304002,241116304002,117,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0
moonshot-v1-8k,142403341002,142403341002,118,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
moonshot-v1-8k,56604129001,56604129001,119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,72428222002,72428222002,120,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,1.0,2.0
moonshot-v1-8k,141154304002,141154304002,121,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,2.0,1.0
moonshot-v1-8k,294099231003,294099231003,122,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
moonshot-v1-8k,34043123001,34043123001,123,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,274951110001,274951110001,124,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0
moonshot-v1-8k,34676116002,34676116002,125,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,175531321001,175531321001,126,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,321131210001,321131210001,127,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,0.0,2.0
moonshot-v1-8k,241116320001,241116320001,128,0.75,1.3333333333333333,1.0,1.0,1.0,0.0,2.0,1.0,1.0
moonshot-v1-8k,244056227001,244056227001,129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,74002112001,74002112001,130,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,154058310002,154058310002,131,1.5,0.3333333333333333,1.0,2.0,2.0,1.0,0.0,1.0,0.0
moonshot-v1-8k,266059202002,266059202002,132,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,0.0,2.0
moonshot-v1-8k,184037201002,184037201002,133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,211154232001,211154232001,134,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,1.0,2.0
moonshot-v1-8k,345233228002,345233228002,135,1.5,1.6666666666666667,1.0,2.0,1.0,2.0,2.0,1.0,2.0
moonshot-v1-8k,116006116001,116006116001,136,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,2.0
moonshot-v1-8k,266059204001,266059204001,137,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,10233105002,10233105002,138,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,1.0
moonshot-v1-8k,296081115001,296081115001,141,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,60440124001,60440124001,142,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,194037336001,194037336001,143,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,202454220001,202454220001,144,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,153859111002,153859111002,145,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,14031322002,14031322002,146,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
moonshot-v1-8k,347763115002,347763115002,147,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
moonshot-v1-8k,347763302001,347763302001,148,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
moonshot-v1-8k,261676110002,261676110002,149,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,295331315002,295331315002,150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
